,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
7489,0.15524669811502445,0.3940135760542071,0.11252760935852904,0.019606373616622822,0.14002276106627387,4.0,0.21142171393086084,1,sr+frequency+energy+spectral+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7490,0.23983871981208837,0.48973331499101463,0.10695377244174552,0.01807331783966712,0.13443704043033347,0.0,0.2146606942284549,1,sr+frequency+energy+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7491,0.23713151430867196,0.4869615121430768,0.10428591208030462,0.01737216346891044,0.1318035032497636,1.0,0.2146606942284549,1,sr+frequency+energy+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7492,0.22707680405331565,0.47652576431218874,0.10547047578589637,0.017148493390980298,0.13095225615078304,2.0,0.2146606942284549,1,sr+frequency+energy+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7493,0.20761959721297607,0.45565293504264415,0.10801396610834953,0.017915024450059592,0.13384701883142408,3.0,0.2146606942284549,1,sr+frequency+energy+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7494,0.157657832883915,0.3970614976095202,0.11215349459132493,0.019550412179107978,0.1398227884828077,4.0,0.2146606942284549,1,sr+frequency+energy+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7495,0.22273853104932828,0.47195183128082924,0.10828704541972509,0.01847988570188613,0.13594074334755615,0.0,0.2156903459629903,1,sr+frequency+energy+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7496,0.2374420519198399,0.48728026013767467,0.10464610591900315,0.0173650918566396,0.13177667417505876,1.0,0.2156903459629903,1,sr+frequency+energy+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7497,0.2333236494318639,0.4830358676453167,0.10518762390257722,0.017009897490054715,0.13042199772298657,2.0,0.2156903459629903,1,sr+frequency+energy+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7498,0.21356787097374152,0.4621340400508726,0.10725270102572375,0.01778053920852037,0.13334368829652332,3.0,0.2156903459629903,1,sr+frequency+energy+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
